Rhythm,vibrance,key,Decibel_Levels,mode,lyrics_amount,acoustics,instruments,bounce,valence,Beats_Speed,type,TimeLength,title,Hyperactivity,MusicEraRating,genre
4.5024,9.45,0,-1.587,1,0.3032,0.00133,0.798,0.23,0.0466,174.035,audio_features,281706,UKF Drum & Bass - All Uploads,8.110031,4,Drums & Bass
3.1356,9.71,9,-3.794,0,0.168,0.00598,0.945,0.238,0.302,149.987,audio_features,131200,Euphoric Hardstyle,45.296074,12,hardstyle
2.9212,8.9,5,-7.697,0,0.1484,0.0104,0.535,0.778,0.175,137.997,audio_features,241739,Top Trance Songs EVER,24.149475,6,trance
3.3902,9.17,8,-5.495,1,0.848,0.000134,0.0135,0.634,0.457,159.94,audio_features,125266,,73.09258,1,Industrial Trap
5.1925,9.79,7,1.789,1,1.54,0.459,0.00453,0.744,0.566,125.892,audio_features,88452,,71.254872,16,Hipstter-Hop
5.5744,5.93,11,-6.919,1,0.3428,0.0546,1.08E-05,0.218,0.344,140.007,audio_features,193560,,48.162408,9,Dark Trap
3.1088,9.68,9,-4.945,0,0.612,0.0265,0.834,1.16,0.0504,149.946,audio_features,204684,Euphoric Hardstyle,7.5572784,10,hardstyle
3.0351,7.64,5,-9.951,0,0.17,0.0244,0.697,0.508,0.0609,128.017,audio_features,285898,,7.7962353,7,Dark Trap
6.164,6.41,8,-8.385,1,0.968,0.281,0,0.306,0.447,140.042,audio_features,137300,,62.598774,1,Hipstter-Hop
2.9748,8.23,10,-5.388,0,0.596,0.00169,0.000165,0.212,0.445,177.884,audio_features,327787,,79.15838,4,Hiphop
3.9932,9.34,9,-1.338,1,0.2216,0.00297,0,0.218,0.468,160.986,audio_features,162379,,75.341448,9,Industrial Trap
4.3014,9.34,9,-2.984,1,0.72,0.000365,0.0423,0.62,0.351,150.128,audio_features,215845,I'm a fucking Headbanger,52.694928,1,trap
4.1875,7.07,2,-4.761,1,0.1348,0.22,0,0.426,0.479,138.064,audio_features,248156,I'm a fucking Headbanger,66.132656,6,trap
3.7989,8.98,10,-1.286,0,0.5,0.000409,0.613,0.498,0.183,149.99,audio_features,188764,Riddim Dubstep 2017-2018-2019,27.44817,19,trap
5.8223,7.76,6,-5.549,1,1.228,0.0386,0,0.1284,0.641,163.058,audio_features,197402,,104.520178,10,Hipstter-Hop
6.5995,5.25,7,-10.637,1,0.74,0.0631,0,0.232,0.425,120.011,audio_features,89234,,51.004675,1,Hipstter-Hop
3.2964,9.5,2,-4.195,0,0.304,0.000444,6.22E-05,0.44,0.391,110.027,audio_features,351560,,43.020557,1,Emotional
3.3701,8.01,11,0.088,0,1.736,0.0115,0.00796,0.252,0.231,139.811,audio_features,172826,Headbangers:Dubstep/Riddim,32.296341,6,trap
3.8123,9.51,7,-6.674,1,0.2108,0.00128,0.597,0.832,0.16,127.981,audio_features,217500,Progressive Trance,20.47696,19,trance
4.2813,3.12,0,-9.902,1,0.1204,0.774,0.469,0.1714,0.347,103.369,audio_features,150769,,35.869043,1,Rap
4.8642,7.75,2,-4.174,1,1.076,0.217,0,0.424,0.777,127.943,audio_features,289600,,99.411711,5,Rhythm & Blues
3.6716,4.25,2,-12.687,0,0.1084,0.00321,0.661,0.29,0.151,200.062,audio_features,172800,,30.209362,9,Dark Trap
3.9597,2.26,3,-19.45,1,0.2356,0.706,0.92,0.24,0.23,145.996,audio_features,200548,,33.57908,12,Dark Trap
1.9028,9.15,9,-9.275,1,1.904,0.000447,0.801,1.118,0.125,175.018,audio_features,201438,,21.87725,13,Dark Trap
6.097,8.17,11,-5.254,1,0.3668,0.000299,0.501,0.264,0.27,121.993,audio_features,369836,True Techno,32.93811,3,techno
5.0585,9.36,1,-12.006,1,0.228,0.492,0.925,0.214,0.561,130.014,audio_features,354267,Dark Techno Rave,72.937854,9,techno
3.7453,7.14,4,-3.638,0,0.3084,0.0255,0.11,0.274,0.145,144.986,audio_features,271448,Headbangers:Dubstep/Riddim,21.02297,7,trap
4.6297,7.23,9,-9.123,0,0.1628,0.454,0.933,0.39,0.128,119.998,audio_features,206000,,15.359744,15,Dark Trap
2.8542,8.96,9,-2.046,0,0.1472,0.205,0.000145,0.698,0.389,173.819,audio_features,226504,Liqduicity Drum & Bass,67.615591,17,Drums & Bass
4.5962,5.96,11,-13.846,0,0.2072,0.00409,0.855,0.224,0.203,130.988,audio_features,322398,Dark Techno Rave,26.590564,11,techno
5.6816,6.91,7,-6.775,1,0.372,0.0512,0.00803,0.1446,0.922,185.992,audio_features,291707,,171.484624,13,Hiphop
4.355,7.76,6,-10.561,0,0.1864,0.011,0.823,1.178,0.263,126.001,audio_features,332033,Vocal Melodic Trance Top 1000,33.138263,16,trance
2.9614,4.46,9,-11.354,0,3.144,0.278,0,0.616,0.295,103.078,audio_features,161080,,30.40801,1,Hiphop
4.7771,7.98,7,-7.459,1,0.1964,0.0207,0.847,0.342,0.182,137.983,audio_features,495208,PsyTrance 2020 felipe,25.112906,7,psytrance
4.8307,4.8,9,-9.282,0,0.876,0.0996,0,0.78,0.508,120.148,audio_features,272562,,61.035184,6,Hipstter-Hop
4.2545,6.77,10,-5.548,1,0.3636,0.161,0,0.308,0.253,94.95,audio_features,213733,,24.02235,2,Rap
3.4103,9.87,5,-3.57,0,0.3116,0.00137,0.00145,0.22,0.079,139.934,audio_features,226299,Top Trance Songs EVER,11.054786,14,trance
4.3014,5.56,10,-9.31,0,0.3956,0.0314,0.00438,0.1468,0.0671,157.476,audio_features,188389,,10.5666396,6,Industrial Trap
4.4555,9.05,7,-5.785,1,1.012,0.161,0.0669,1.814,0.288,114.938,audio_features,147305,,33.102144,18,Industrial Trap
5.2059,7.42,5,-8.223,1,1.156,0.165,0,0.1914,0.605,125,audio_features,130638,,75.625,7,Dark Trap
3.9731,9.19,11,-4.988,1,0.2384,0.0169,0.491,0.484,0.037,140.014,audio_features,219429,Vocal Melodic Trance Top 1000,5.180518,12,trance
4.3416,5.86,4,-9.164,0,1.34,0.318,0,0.348,0.18,164.066,audio_features,165322,,29.53188,10,Dark Trap
4.3148,9.97,8,-0.826,0,1.716,0.0185,0.00178,0.276,0.315,149.978,audio_features,224000,Headbangers:Dubstep/Riddim,47.24307,7,trap
3.5845,9.15,8,-2.472,0,0.142,0.0177,0.0116,0.1582,0.0821,170.032,audio_features,302118,UKF Drum & Bass - All Uploads,13.9596272,7,Drums & Bass
3.5108,9.93,9,-2.337,0,0.3296,0.0023,1.61E-05,0.414,0.497,140.013,audio_features,227419,Heavy Dubstep,69.586461,10,trap
5.3198,4.08,0,-8.352,0,0.3088,0.105,4.41E-05,0.38,0.125,114.483,audio_features,164049,,14.310375,4,Dark Trap
4.4622,5.4,7,-10.112,1,0.2036,0.0573,0.0702,0.1916,0.276,104.907,audio_features,131840,,28.954332,19,Hipstter-Hop
3.5443,9.93,0,-3.916,1,0.48,0.0654,0.51,0.612,0.114,137.994,audio_features,224293,UPLIFTING TRANCE 2020,15.731316,3,trance
2.8877,7.74,1,-4.035,0,0.1288,0.0256,5.68E-05,0.7,0.0425,150.005,audio_features,192051,Euphoric Hardstyle,6.3752125,4,hardstyle
4.824,9.49,9,-7.185,1,0.2204,0.000226,0.831,0.27,0.382,147.018,audio_features,452245,Psytrance: From Full on to Forrest Trance,56.160876,14,psytrance
1.7219,9.36,2,-6.131,1,1.428,0.00243,0,0.28,0.376,197.929,audio_features,189693,,74.421304,8,Emotional
3.2495,3.32,4,-9.244,1,0.1352,0.784,0.000122,0.292,0.273,130.813,audio_features,180640,,35.711949,11,Emotional
5.561,3.87,10,-12.908,0,1.38,0.0858,0.407,0.1852,0.561,120.006,audio_features,132193,,67.323366,6,Dark Trap
3.3299,4.33,6,-7.126,0,0.94,0.0534,0,0.109,0.447,78.479,audio_features,258120,,35.080113,13,Rap
4.3617,7.46,0,-4.683,1,1.048,0.0584,0,0.614,0.605,197.826,audio_features,220827,,119.68473,3,Rhythm & Blues
4.7101,8.56,3,-7.904,1,0.2068,0.832,0.000192,0.246,0.32,115.013,audio_features,183654,,36.80416,2,Dark Trap
3.6448,9.38,6,-3.771,1,0.1696,0.0229,0.157,0.242,0.407,150.009,audio_features,179367,Ready2GetMaggot?,61.053663,12,hardstyle
4.7302,7.51,9,-6.323,1,0.2832,0.173,0,0.336,0.195,182.062,audio_features,182307,,35.50209,1,Rhythm & Blues
4.0669,7.24,4,-8.595,0,1.152,0.245,7.47E-06,0.1768,0.41,197.256,audio_features,138271,,80.87496,3,Hiphop
,7.42,1,-6.558,1,0.2524,0.0196,0.879,0.296,0.305,110.002,audio_features,183290,,33.55061,4,Hipstter-Hop
2.9279,9.66,6,-7.836,0,0.1616,0.0006,0.932,0.536,0.194,137.982,audio_features,511001,Top Trance Songs EVER,26.768508,15,trance
4.3751,5.25,10,-14.301,0,0.1316,0.387,0.928,0.208,0.409,139.978,audio_features,241000,,57.251002,6,Dark Trap
5.5878,4.21,7,-6.655,0,0.496,0.177,1.41E-05,0.318,0.093,130.03,audio_features,162462,,12.09279,12,Dark Trap
2.3785,6.86,9,-4.256,0,0.138,0.000465,0.0455,1.084,0.172,122.75,audio_features,173648,,21.113,12,Dark Trap
3.9195,9.64,0,-4.712,0,0.2132,3.07E-05,0.696,0.1046,0.592,174.976,audio_features,394971,Drum and Bass 2020,103.585792,17,Drums & Bass
4.4957,9.36,5,-8.993,1,0.1616,0.00624,0.91,0.204,0.0679,130.009,audio_features,417231,Techno Top 50,8.8276111,9,techno
3.886,9.83,1,-1.008,1,0.672,6.15E-05,0.155,0.762,0.56,150.134,audio_features,244267,Headbangers:Dubstep/Riddim,84.07504,8,trap
4.958,5.52,6,-10.193,1,1.24,0.00293,0,0.22,0.713,179.976,audio_features,232307,,128.322888,7,Hiphop
4.9714,9.9,11,-5.643,0,0.2512,0.0214,0.951,0.254,0.339,135.994,audio_features,371233,techno. only. (08/02),46.101966,2,techno
5.7754,7.84,0,-7.548,0,0.2492,0.00109,0.852,0.15,0.464,126.01,audio_features,377143,Techno,58.46864,5,techno
2.5125,7.9,7,-6.062,0,0.1496,6.79E-05,0.182,0.382,0.053,139.98,audio_features,261094,,7.41894,13,Dark Trap
4.7369,7.89,0,-5.694,1,0.2176,0.0956,0,0.21,0.961,114.028,audio_features,179974,,109.580908,3,Emotional
5.4873,5.7,7,-9.313,1,1.496,0.00267,0,0.1384,0.694,176.241,audio_features,320172,,122.311254,19,Hiphop
3.4304,8.83,4,-6.406,0,1.328,0.000861,0,1.326,0.246,124.932,audio_features,92690,,30.733272,19,Industrial Trap
3.5041,9.7,9,-5.756,0,0.2216,0.0013,0.919,0.1164,0.0871,138.039,audio_features,207500,TRANNCE 2020 Best Trance Music Official,12.0231969,16,trance
4.2545,6.32,5,-8.21,0,1.1,0.000185,0,0.123,0.233,162.023,audio_features,250373,,37.751359,13,Hipstter-Hop
5.9429,6.51,11,-6.068,1,0.868,0.163,0,0.1222,0.381,110.055,audio_features,297745,,41.930955,12,Hipstter-Hop
5.427,8.39,6,-5.203,1,0.162,0.0178,9.90E-05,0.1388,0.851,120.031,audio_features,176000,,102.146381,13,Pop
5.7151,8.28,0,-6.341,1,1.056,0.0322,0,0.2,0.83,196.08,audio_features,160836,,162.7464,3,Hipstter-Hop
5.2595,5.3,3,-13.461,0,0.1568,0.0553,0.743,0.308,0.296,130.01,audio_features,162560,,38.48296,13,Dark Trap
3.9664,7.67,9,-2.788,0,0.108,0.0021,0.00165,0.254,0.328,192.966,audio_features,329733,,63.292848,7,Hipstter-Hop
,4.24,7,-8.176,0,0.82,0.55,0,0.248,0.316,196.314,audio_features,188571,,62.035224,7,Hiphop
4.1138,6.81,7,-3.78,0,0.436,0.000224,0.00769,0.109,0.268,146.981,audio_features,385388,Euphoric Hardstyle,39.390908,16,hardstyle
4.69,5.26,9,-9.767,0,0.2032,0.0616,0,0.242,0.277,199.842,audio_features,144091,,55.356234,9,Industrial Trap
4.5091,6.83,1,-5.693,1,0.46,0.522,0,0.47,0.713,171.86,audio_features,232000,,122.53618,2,Rhythm & Blues
3.3232,5.29,11,-9.243,0,0.1212,0.0495,1.78E-06,0.196,0.223,155.057,audio_features,184258,,34.577711,16,Rap
1.9095,4.97,6,-7.6,0,0.48,0.551,0.000129,0.634,0.0733,160.886,audio_features,363640,,11.7929438,5,Hiphop
2.5996,8.68,0,-2.42,1,0.182,0.388,0.854,0.268,0.297,147.884,audio_features,194607,Euphoric Hardstyle & Melodic Hardstyle,43.921548,12,hardstyle
5.3935,3.09,1,-10.204,1,0.588,0.0257,0.876,0.1074,0.464,126.002,audio_features,247465,Dirtybird House,58.464928,14,Electro
3.6247,7.07,1,-3.388,1,0.1392,0.0827,2.08E-05,0.222,0.0933,109.95,audio_features,144115,,10.258335,4,Industrial Trap
6.3114,7.7,4,-6.466,1,0.96,0.0847,0,0.1958,0.6,193.954,audio_features,170760,,116.3724,12,Hipstter-Hop
4.7235,6.48,4,-10.467,0,0.564,0.00476,0.000595,0.746,0.398,130.037,audio_features,155350,,51.754726,8,Industrial Trap
3.2428,9.62,9,-4.106,0,0.992,0.0191,6.55E-06,0.706,0.119,151.955,audio_features,201052,Greatest Hardstyle Playlist,18.082645,5,hardstyle
4.0133,7.22,2,-3.6,1,0.1436,0.00483,0.0563,1.554,0.0368,175.01,audio_features,320914,Liqduicity Drum & Bass,6.440368,9,Drums & Bass
5.5543,6.19,1,-7.258,1,0.792,0.29,0.000371,0.195,0.351,192.07,audio_features,148093,,67.41657,15,Dark Trap
3.2964,9.48,6,-5.465,0,0.1684,0.000232,0.71,0.444,0.124,143.994,audio_features,417132,Psytrance: Full on New Releases 2020,17.855256,8,psytrance
3.5577,5.78,10,-10.93,0,0.1776,0.53,0.237,0.1682,0.0883,173.964,audio_features,132048,,15.3610212,3,Hipstter-Hop
5.3198,3.84,2,-11.663,1,0.532,0.436,2.44E-05,0.216,0.0407,123.068,audio_features,156160,,5.0088676,5,Industrial Trap
5.3466,5.11,0,-6.647,0,0.1844,0.72,0.000811,0.218,0.147,120.056,audio_features,264243,,17.648232,1,Hipstter-Hop
4.9647,9.35,11,-6.891,0,0.1872,0.295,0.836,0.3,0.762,124.989,audio_features,161280,Tech House Music 2020,95.241618,1,Electro
4.2411,7.87,10,-5.724,0,0.1076,0.0119,0.285,0.1338,0.255,124.982,audio_features,234190,tech house,31.87041,15,Electro
3.551,6.44,2,-5.713,1,1.544,0.653,0,0.1788,0.0951,110.026,audio_features,160108,,10.4634726,4,Hipstter-Hop
2.9145,9.5,2,-4.747,1,0.3768,0.000103,0,0.642,0.583,159.963,audio_features,216920,,93.258429,7,Emotional
4.1875,9.32,6,-8.365,1,0.2388,0.026,0.866,0.208,0.623,139.998,audio_features,331272,techno. only. (08/02),87.218754,6,techno
4.8374,9.11,6,-4.26,1,0.3252,0.116,0.002,0.224,0.278,174.024,audio_features,167472,Liquid Drum & Bass,48.378672,3,Drums & Bass
1.876,8.21,8,-2.864,0,0.444,0.167,0,0.278,0.254,181.444,audio_features,256163,,46.086776,1,Dark Trap
3.8726,6.25,3,-3.885,0,0.1168,0.122,0,0.1924,0.124,150.049,audio_features,214400,Euphoric Hardstyle & Melodic Hardstyle,18.606076,12,hardstyle
4.9312,9.41,2,-8.384,1,0.288,4.88E-05,0.891,0.216,0.293,140.006,audio_features,455269,techno. only. (08/02),41.021758,3,techno
3.4907,9.97,9,0.116,1,0.792,0.000342,0.0348,0.666,0.306,150.024,audio_features,160000,Headbangers:Dubstep/Riddim,45.907344,14,trap
3.7185,5.07,11,-6.099,0,0.668,0.25,0,0.566,0.339,137.875,audio_features,193840,,46.739625,6,Rhythm & Blues
2.1105,9.88,9,-1.787,0,0.1764,6.72E-05,0.857,0.1958,0.213,174.028,audio_features,268658,UKF Drum & Bass - All Uploads,37.067964,3,Drums & Bass
3.7118,9.7,6,-4.546,0,0.1924,1.41E-05,0.826,1.558,0.602,144.994,audio_features,436862,Psytrance: From Full on to Forrest Trance,87.286388,16,psytrance
3.0753,9.14,7,-5.226,1,0.2452,0.00362,0.426,0.352,0.177,149.693,audio_features,243604,Ready2GetMaggot?,26.495661,6,hardstyle
2.8944,9.94,8,-6.739,1,0.2368,0.000127,0.966,0.414,0.59,136.992,audio_features,383901,Top Trance Songs EVER,80.82528,2,trance
5.6079,6.43,2,-9.055,0,1.02,0.63,0.000113,0.242,0.54,175.016,audio_features,170057,,94.50864,9,Hipstter-Hop
3.6046,9.55,1,-2.537,1,1.624,0.00334,0.00392,0.242,0.234,149.796,audio_features,236800,HEADBANGERS:Dubstep/Riddim,35.052264,5,trap
3.1289,6.36,7,-6.96,1,0.804,0.0232,0,0.276,0.419,135.014,audio_features,184905,,56.570866,18,Rhythm & Blues
5.1858,4.52,1,-8.009,1,1.096,0.0719,0,0.524,0.346,149.922,audio_features,104255,,51.873012,15,Hipstter-Hop
4.2277,9.4,10,-4.677,0,1.248,0.0449,0,0.462,0.423,183.216,audio_features,255640,,77.500368,17,Hiphop
5.7419,8.24,1,-3.432,1,1.164,0.0926,0.0335,0.0956,0.389,129.006,audio_features,256977,Tech House Music 2020,50.183334,15,Electro
4.556,3.82,8,-10.054,1,0.3168,0.455,0.000465,0.32,0.0411,125.045,audio_features,170933,,5.1393495,8,Hipstter-Hop
3.7855,9.02,10,-2.84,0,0.2444,0.199,0,0.1964,0.0966,155.078,audio_features,145548,Best of Hardstyle 2020,14.9805348,17,hardstyle
4.2545,9.65,6,-4.845,1,0.1868,0.026,0.548,0.292,0.04,129.986,audio_features,420923,Top Trance Songs EVER,5.19944,7,trance
3.5845,8.61,1,-2.99,1,0.736,0.0718,0,0.27,0.357,150.063,audio_features,172800,Euphoric Hardstyle & Melodic Hardstyle,53.572491,10,hardstyle
3.4639,9.06,1,-3.677,1,0.294,0.00272,9.26E-06,0.226,0.731,172.977,audio_features,211520,,126.446187,19,Emotional
4.0669,7.06,2,-6.238,1,0.1564,0.0014,0.409,1.182,0.219,171.996,audio_features,394884,Liquid Drum & Bass,37.667124,19,Drums & Bass
5.159,6.03,8,-7.354,1,0.326,0.279,0,0.248,0.135,209.934,audio_features,127922,,28.34109,4,Industrial Trap
6.0501,8.1,8,-6.601,1,0.3704,0.18,6.94E-06,0.426,0.431,120.04,audio_features,117615,,51.73724,3,Hipstter-Hop
3.8324,9.75,5,-7.513,0,0.27,0.000132,0.704,0.336,0.457,137.964,audio_features,389565,Uplifting Trance.,63.049548,15,trance
4.087,8.15,8,-1.24,1,1.912,0.0179,0.826,0.1854,0.297,145.218,audio_features,205241,I'm a fucking Headbanger,43.129746,3,trap
3.3098,9.96,2,-2.842,1,1.408,0.0135,0.00237,1.006,0.223,154.966,audio_features,199746,Best Hardstyle ever made,34.557418,8,hardstyle
3.5644,9.56,8,-8.063,0,0.404,0.00213,0.184,0.226,0.213,149.885,audio_features,249200,Euphoric Hardstyle & Melodic Hardstyle,31.925505,6,hardstyle
3.2093,9.77,6,-6.532,0,0.276,0.000218,0.932,0.1808,0.324,138.014,audio_features,390435,UPLIFTING TRANCE 2020,44.716536,7,trance
4.7637,7.46,1,-4.224,1,1.012,0.0289,0,0.742,0.279,192.048,audio_features,225573,,53.581392,2,Hiphop
2.3986,9.6,11,-7.234,0,0.3148,4.83E-05,0.0128,0.744,0.108,137.008,audio_features,182038,Vocal Melodic Trance Top 1000,14.796864,13,trance
3.7587,9.24,6,-4.014,0,3.168,0.164,4.83E-06,0.1766,0.441,158.976,audio_features,163998,,70.108416,4,Industrial Trap
4.3014,6.47,7,-6.312,0,1.712,0.517,0,0.1298,0.664,120.749,audio_features,217867,,80.177336,12,Hipstter-Hop
4.4019,9.14,7,-4.631,1,0.68,0.012,0.0861,0.466,0.626,160.048,audio_features,158825,,100.190048,4,Hipstter-Hop
4.1674,9.2,11,-8.518,0,0.1524,0.0128,0.88,0.214,0.375,124.006,audio_features,236613,Techno / Minimal / Hardcore/ Melodic / Dark,46.50225,6,techno
4.2679,9.27,9,-5.743,0,0.604,0.026,0.193,0.22,0.411,149.978,audio_features,295400,Euphoric Hardstyle,61.640958,12,hardstyle
5.695,8.05,8,-4.541,1,0.932,0.016,0,0.208,0.346,149.127,audio_features,141819,,51.597942,19,Dark Trap
3.7989,6.6,7,-5.229,0,0.2128,0.537,0.123,0.898,0.227,130.06,audio_features,306401,,29.52362,18,Dark Trap
5.4203,7.99,11,-9.034,0,0.3656,0.00325,0.883,0.1102,0.559,124.012,audio_features,433548,Dirtybird Players,69.322708,4,Electro
4.9312,6.71,1,-7.764,1,0.202,0.00535,0,0.216,0.505,155.131,audio_features,164120,,78.341155,11,Hipstter-Hop
5.4203,7.95,1,-5.31,1,0.1944,0.000507,0.603,0.0494,0.854,124.011,audio_features,338000,Tech House Rotation 2020,105.905394,11,Electro
5.8893,8.82,8,-8.722,1,0.3008,0.00111,0.489,0.1524,0.969,126.008,audio_features,365791,tech house,122.101752,15,Electro
4.5091,5.6,11,-8.184,0,0.3104,0.44,0,0.196,0.238,139.503,audio_features,195500,,33.201714,19,Rap
5.1992,8.83,11,-5.845,0,0.2848,0.00426,0.351,0.1142,0.676,125.008,audio_features,248007,tech house,84.505408,14,Electro
3.6917,8.93,6,-6.594,1,0.14,0.0213,0.000211,0.1582,0.683,124.978,audio_features,179266,Tech house,85.359974,7,Electro
4.9915,8.34,8,-3.626,1,0.508,0.304,0,0.908,0.482,157.057,audio_features,159104,,75.701474,5,Rap
4.4689,8.58,7,-7.442,1,0.222,0.00322,0.726,0.398,0.538,138.005,audio_features,431304,Best Psytrance 2020,74.24669,6,psytrance
5.5141,4.19,10,-10.358,0,0.66,0.416,0,0.21,0.277,119.958,audio_features,187453,,33.228366,12,Hipstter-Hop
4.9245,9.66,4,-9.937,1,0.2316,0.0118,0.917,0.262,0.0917,123.015,audio_features,491951,Techno,11.2804755,12,techno
3.4572,8.34,11,-4.426,1,0.492,0.000124,0.746,0.764,0.34,148.333,audio_features,187059,,50.43322,14,Dark Trap
2.4187,8.88,0,-5.323,1,0.146,0.000752,0.116,0.328,0.142,174.033,audio_features,230144,Liqduicity Drum & Bass,24.712686,8,Drums & Bass
4.6096,9.47,3,-7.974,0,0.1736,0.0237,0.822,0.574,0.394,133.012,audio_features,407820,"Psy, Goa, Full on Trance",52.406728,13,psytrance
4.2277,4.63,0,-8.796,1,0.44,0.443,1.24E-05,0.376,0.183,132.017,audio_features,176093,,24.159111,18,Hipstter-Hop
3.5577,7.95,10,-6.799,0,0.1176,0.236,0.896,0.276,0.632,141.961,audio_features,216342,,89.719352,17,Dark Trap
3.3165,9.9,5,-4.071,1,1.116,0.0464,0.0989,0.232,0.533,150.077,audio_features,185746,,79.991041,3,Dark Trap
3.4974,8.91,10,-3.676,0,0.1628,0.00259,0.785,0.234,0.107,173.017,audio_features,408892,Liquid Drum and Bass Sessions 2020,18.512819,14,Drums & Bass
5.36,5.6,1,-10.539,1,0.464,0.000286,0.868,1.372,0.0515,127.995,audio_features,489357,Dark Techno Rave,6.5917425,11,techno
2.1507,9.7,7,-2.465,1,1.072,0.000222,0.762,0.57,0.132,171.995,audio_features,314302,UKF Drum & Bass - All Uploads,22.70334,13,Drums & Bass
2.9011,7.78,4,-7.681,1,0.164,0.843,0,0.278,0.764,114.208,audio_features,87561,,87.254912,19,Dark Trap
4.3014,9.61,0,-2.196,1,0.136,0.0425,0.8,0.362,0.525,174.012,audio_features,183197,Drum and Bass Top 50,91.3563,1,Drums & Bass
3.5376,9.12,11,-7.028,0,0.148,3.84E-05,0.907,0.484,0.158,129.975,audio_features,288192,,20.53605,16,Dark Trap
6.1104,4.77,1,-6.93,1,1.692,0.0747,0,0.208,0.213,133.947,audio_features,173767,,28.530711,14,Hipstter-Hop
2.68,9.88,7,-4.865,1,0.2944,0.00131,0.939,0.592,0.125,138.014,audio_features,214348,Top Trance Songs EVER,17.25175,18,trance
3.8927,6.62,9,-5.239,1,1.212,0.0153,0,0.222,0.434,186.046,audio_features,189487,,80.743964,7,Rhythm & Blues
2.6398,8.81,10,-4.041,1,1.84,0.0532,0.372,0.21,0.271,149.088,audio_features,217600,Riddim or die,40.402848,4,trap
4.1071,9.51,5,-3.531,0,0.2056,0.00139,0.0146,0.68,0.514,139.969,audio_features,210429,HEADBANGERS:Dubstep/Riddim,71.944066,3,trap
6.1037,6.14,7,-11.176,1,1.352,0.00432,8.75E-06,0.197,0.601,198.05,audio_features,243267,,119.02805,6,Hiphop
1.6616,8.64,5,-4.785,0,0.2332,0.0171,0.0111,0.222,0.128,150.051,audio_features,300800,Euphoric Hardstyle,19.206528,11,hardstyle
5.3198,5.1,9,-7.314,1,1.68,0.0505,1.81E-06,0.1124,0.18,167.879,audio_features,194561,,30.21822,9,Rap
4.4354,5.65,1,-7.852,1,1.624,0.0565,3.72E-05,0.528,0.335,163.084,audio_features,131000,,54.63314,19,Hipstter-Hop
4.5895,8.82,1,-2.334,1,0.168,0.0261,0.000341,0.16,0.701,160.019,audio_features,162000,,112.173319,12,Industrial Trap
5.5878,4.39,7,-12.639,0,2.04,0.535,5.83E-06,0.384,0.714,133.984,audio_features,172000,,95.664576,2,Hipstter-Hop
2.7537,9.91,3,-6.293,1,0.2268,0.000177,0.821,0.688,0.101,138.004,audio_features,204234,State if Trance (The best ASOT Epsidoes),13.938404,9,trance
3.3098,5.23,4,-8.322,0,0.152,0.0127,0.437,0.466,0.21,133.96,audio_features,161194,,28.1316,18,Dark Trap
5.0853,7.33,10,-7.015,0,0.66,0.201,0,0.26,0.411,144.96,audio_features,136760,,59.57856,16,Hiphop
4.6096,6.47,2,-7.258,1,0.76,0.00815,1.65E-05,0.19,0.195,177.668,audio_features,164580,,34.64526,16,Hiphop
3.4974,6.95,2,-7.263,1,0.2476,0.0152,0.83,0.1846,0.151,135.994,audio_features,757972,Psytrance New Releases 2020,20.535094,18,psytrance
3.8458,5.04,6,-13.292,0,0.1564,0.488,0.885,0.208,0.067,140.035,audio_features,226286,,9.382345,13,Dark Trap
4.5024,5.09,6,-10.14,0,0.984,0.0618,0.000266,0.1688,0.279,150.043,audio_features,143388,,41.861997,17,Hipstter-Hop
4.7235,4.33,4,-9.706,1,0.816,0.388,0.134,0.1682,0.602,168.006,audio_features,212787,,101.139612,16,Rhythm & Blues
4.8776,7.23,10,-7.441,0,1.084,0.024,3.71E-05,0.612,0.586,172.006,audio_features,230467,,100.795516,16,Hiphop
1.742,7.05,4,-6.739,0,0.1916,0.698,0.944,0.232,0.0392,195.958,audio_features,211200,,7.6815536,9,Dark Trap
